from_station_cd,from_station_name,to_station_cd,to_station_name,line_cd,distance_km
9942114,ベル前,9942115,花堂,99421,0.805
9942115,花堂,9942116,赤十字前,99421,0.881
9942116,赤十字前,9942117,商工会議所前,99421,0.567
9942117,商工会議所前,9942118,足羽山公園口,99421,0.459
9942118,足羽山公園口,9942119,福井城址大名町,99421,0.68
9942119,福井城址大名町,9942120,福井駅,99421,0.331
9942120,福井駅,9942122,仁愛女子高校,99421,0.86
9942122,仁愛女子高校,9942123,田原町,99421,0.622
9942201,丸の内,9942202,国際会議場前,99422,0.244
9942202,国際会議場前,9942203,大手モール,99422,0.252
9942203,大手モール,9942204,グランドプラザ前,99422,0.19
9942204,グランドプラザ前,9942206,中町（西町北）,99422,0.259
9942206,中町（西町北）,9942207,荒町,99422,0.134
9942207,荒町,9942208,桜橋,99422,0.345
9942208,桜橋,9942209,電気ビル前,99422,0.314
9942209,電気ビル前,9942210,地鉄ビル前,99422,0.128
9942210,地鉄ビル前,9942211,電鉄富山駅・エスタ前,99422,0.309
9942211,電鉄富山駅・エスタ前,9942214,富山駅,99422,0.158
9942214,富山駅,9942212,新富町,99422,0.338
9942212,新富町,9942213,県庁前,99422,0.37
1140524,直江津,1140523,谷浜,99423,6.123
1140523,谷浜,1140522,有間川,99423,3.308
1140522,有間川,1140521,名立,99423,3.979
1140521,名立,1140520,筒石,99423,4.235
1140520,筒石,1140519,能生,99423,7.306
1140519,能生,1140518,浦本,99423,4.974
1140518,浦本,1140517,梶屋敷,99423,3.575
1140517,梶屋敷,1140516,糸魚川,99423,4.197
1140516,糸魚川,1140515,青海,99423,6.288
1140515,青海,1140514,親不知,99423,5.395
1140514,親不知,9942301,市振,99423,8.325
1140321,直江津,1140320,春日山,99424,2.554
1140320,春日山,1140319,高田,99424,3.703
1140319,高田,1140318,南高田,99424,2.054
1140318,南高田,1140317,上越妙高,99424,1.76
1140317,上越妙高,1140316,北新井,99424,3.29
1140316,北新井,1140315,新井,99424,2.922
1140315,新井,1140314,二本木,99424,4.6
1140314,二本木,1140313,関山,99424,6.314
1140313,関山,1140312,妙高高原,99424,6.89
9942501,倶利伽羅,1141548,石動,99425,6.622
1141548,石動,1141549,福岡,99425,7.118
1141549,福岡,1141550,西高岡,99425,3.457
1141550,西高岡,1141556,高岡やぶなみ,99425,2.566
1141556,高岡やぶなみ,1141551,高岡,99425,2.382
1141551,高岡,1141552,越中大門,99425,3.706
1141552,越中大門,1141553,小杉,99425,3.583
1141553,小杉,1141554,呉羽,99425,6.431
1141554,呉羽,1141555,富山,99425,4.716
1141555,富山,1140502,東富山,99425,5.496
1140502,東富山,1140503,水橋,99425,4.411
1140503,水橋,1140504,滑川,99425,5.322
1140504,滑川,1140505,東滑川,99425,3.34
1140505,東滑川,1140506,魚津,99425,4.932
1140506,魚津,1140507,黒部,99425,5.411
1140507,黒部,1140508,生地,99425,4.141
1140508,生地,1140509,西入善,99425,3.957
1140509,西入善,1140510,入善,99425,3.741
1140510,入善,1140511,泊,99425,5.216
1140511,泊,1140512,越中宮崎,99425,4.553
1140512,越中宮崎,1140513,市振,99425,4.585
9942601,金沢,1141544,東金沢,99426,2.592
1141544,東金沢,1141545,森本,99426,2.705
1141545,森本,1141546,津幡,99426,6.28
1141546,津幡,1141547,倶利伽羅,99426,5.665
9942701,長野,1140306,北長野,99427,3.844
1140306,北長野,1140307,三才,99427,3.072
1140307,三才,1140308,豊野,99427,3.8
1140308,豊野,1140309,牟礼,99427,5.326
1140309,牟礼,1140310,古間,99427,4.589
1140310,古間,1140311,黒姫,99427,3.395
1140311,黒姫,9942702,妙高高原,99427,7.342
9950101,伊東,9950102,南伊東,99501,1.943
9950102,南伊東,9950103,川奈,99501,3.456
9950103,川奈,9950104,富戸,99501,4.584
9950104,富戸,9950105,城ヶ崎海岸,99501,2.421
9950105,城ヶ崎海岸,9950106,伊豆高原,99501,1.876
9950106,伊豆高原,9950107,伊豆大川,99501,4.897
9950107,伊豆大川,9950108,伊豆北川,99501,1.788
9950108,伊豆北川,9950109,伊豆熱川,99501,1.26
9950109,伊豆熱川,9950110,片瀬白田,99501,1.85
9950110,片瀬白田,9950111,伊豆稲取,99501,3.744
9950111,伊豆稲取,9950112,今井浜海岸,99501,3.76
9950112,今井浜海岸,9950113,河津,99501,1.025
9950113,河津,9950114,稲梓,99501,5.139
9950114,稲梓,9950115,蓮台寺,99501,2.603
9950115,蓮台寺,9950116,伊豆急下田,99501,2.239
9950201,三島,9950202,三島広小路,99502,0.742
9950202,三島広小路,9950203,三島田町,99502,0.74
9950203,三島田町,9950204,三島二日町,99502,0.897
9950204,三島二日町,9950205,大場,99502,2.389
9950205,大場,9950206,伊豆仁田,99502,1.541
9950206,伊豆仁田,9950207,原木,99502,1.478
9950207,原木,9950208,韮山,99502,1.356
9950208,韮山,9950209,伊豆長岡,99502,1.528
9950209,伊豆長岡,9950210,田京,99502,2.824
9950210,田京,9950211,大仁,99502,2.356
9950211,大仁,9950212,牧之郷,99502,1.659
9950212,牧之郷,9950213,修善寺,99502,1.12
9950301,吉原,9950302,ジヤトコ前（ジヤトコ１地区前）,99503,1.852
9950302,ジヤトコ前（ジヤトコ１地区前）,9950303,吉原本町,99503,0.34
9950303,吉原本町,9950304,本吉原,99503,0.295
9950304,本吉原,9950305,岳南原田,99503,1.167
9950305,岳南原田,9950306,比奈,99503,0.971
9950306,比奈,9950307,岳南富士岡,99503,0.889
9950307,岳南富士岡,9950308,須津,99503,0.964
9950308,須津,9950309,神谷,99503,0.829
9950309,神谷,9950310,岳南江尾,99503,1.023
9950401,新静岡,9950402,日吉町,99504,0.362
9950402,日吉町,9950403,音羽町,99504,0.451
9950403,音羽町,9950404,春日町,99504,0.435
9950404,春日町,9950405,柚木,99504,0.638
9950405,柚木,9950406,長沼,99504,1.01
9950406,長沼,9950407,古庄,99504,0.741
9950407,古庄,9950408,県総合運動場,99504,0.961
9950408,県総合運動場,9950409,県立美術館前,99504,0.859
9950409,県立美術館前,9950410,草薙,99504,0.608
9950410,草薙,9950411,御門台,99504,1.143
9950411,御門台,9950412,狐ヶ崎,99504,0.773
9950412,狐ヶ崎,9950413,桜橋,99504,1.634
9950413,桜橋,9950414,入江岡,99504,0.39
9950414,入江岡,9950415,新清水,99504,0.62
9950501,掛川,9950502,掛川市役所前,99505,1.292
9950502,掛川市役所前,9950503,西掛川,99505,0.504
9950503,西掛川,9950504,桜木,99505,2.148
9950504,桜木,9950505,いこいの広場,99505,1.372
9950505,いこいの広場,9950506,細谷,99505,0.549
9950506,細谷,9950507,原谷,99505,1.849
9950507,原谷,9950508,原田,99505,1.321
9950508,原田,9950509,戸綿,99505,2.349
9950509,戸綿,9950539,森町病院前,99505,1.315
9950539,森町病院前,9950510,遠州森,99505,0.781
9950510,遠州森,9950511,円田,99505,1.909
9950511,円田,9950512,遠江一宮,99505,1.71
9950512,遠江一宮,9950513,敷地,99505,2.439
9950513,敷地,9950514,豊岡,99505,2.551
9950514,豊岡,9950515,上野部,99505,1.451
9950515,上野部,9950516,天竜二俣,99505,1.588
9950516,天竜二俣,9950517,二俣本町,99505,0.643
9950517,二俣本町,9950518,西鹿島,99505,1.49
9950518,西鹿島,9950519,岩水寺,99505,1.733
9950519,岩水寺,9950520,宮口,99505,1.899
9950520,宮口,9950521,フルーツパーク,99505,3.837
9950521,フルーツパーク,9950522,都田,99505,1.427
9950522,都田,9950523,常葉大学前,99505,1.241
9950523,常葉大学前,9950524,金指,99505,2.588
9950524,金指,9950525,岡地,99505,1.5
9950525,岡地,9950526,気賀,99505,1.376
9950526,気賀,9950527,西気賀,99505,2.83
9950527,西気賀,9950528,寸座,99505,1.588
9950528,寸座,9950529,浜名湖佐久米,99505,1.213
9950529,浜名湖佐久米,9950530,東都筑,99505,1.17
9950530,東都筑,9950531,都筑,99505,1.256
9950531,都筑,9950532,三ヶ日,99505,2.213
9950532,三ヶ日,9950533,奥浜名湖,99505,0.986
9950533,奥浜名湖,9950534,尾奈,99505,1.293
9950534,尾奈,9950535,知波田,99505,4.387
9950535,知波田,9950538,大森,99505,1.703
9950538,大森,9950536,アスモ前,99505,1.819
9950536,アスモ前,9950537,新所原,99505,0.958
9950601,新浜松,9950602,第一通り,99506,0.455
9950602,第一通り,9950603,遠州病院,99506,0.356
9950603,遠州病院,9950604,八幡,99506,0.749
9950604,八幡,9950605,助信,99506,0.848
9950605,助信,9950606,曳馬,99506,1.019
9950606,曳馬,9950607,上島,99506,1.0
9950607,上島,9950608,自動車学校前,99506,0.866
9950608,自動車学校前,9950609,さぎの宮,99506,1.206
9950609,さぎの宮,9950610,積志,99506,1.324
9950610,積志,9950611,遠州西ヶ崎,99506,1.365
9950611,遠州西ヶ崎,9950612,遠州小松,99506,0.902
9950612,遠州小松,9950613,浜北,99506,0.988
9950613,浜北,9950614,美薗中央公園,99506,0.908
9950614,美薗中央公園,9950615,遠州小林,99506,1.247
9950615,遠州小林,9950616,遠州芝本,99506,1.764
9950616,遠州芝本,9950617,遠州岩水寺,99506,1.172
9950617,遠州岩水寺,9950618,西鹿島,99506,1.513
9950701,金谷,9950702,新金谷,99507,1.261
9950702,新金谷,9950703,代官町,99507,1.512
9950703,代官町,9950704,日切,99507,0.517
9950704,日切,9950705,五和,99507,0.661
9950705,五和,9950706,神尾,99507,4.577
9950706,神尾,9950707,福用,99507,2.361
9950707,福用,9950708,大和田,99507,2.258
9950708,大和田,9950709,家山,99507,2.147
9950709,家山,9950710,抜里,99507,1.733
9950710,抜里,9950711,川根温泉笹間渡,99507,1.002
9950711,川根温泉笹間渡,9950712,地名,99507,2.64
9950712,地名,9950713,塩郷,99507,1.331
9950713,塩郷,9950714,下泉,99507,2.714
9950714,下泉,9950715,田野口,99507,3.287
9950715,田野口,9950716,駿河徳山,99507,2.948
9950716,駿河徳山,9950717,青部,99507,1.71
9950717,青部,9950718,崎平,99507,1.114
9950718,崎平,9950719,千頭,99507,1.959
9950801,千頭,9950802,川根両国,99508,1.074
9950802,川根両国,9950803,沢間,99508,1.042
9950803,沢間,9950804,土本,99508,1.336
9950804,土本,9950805,川根小山,99508,0.656
9950805,川根小山,9950806,奥泉,99508,1.079
9950806,奥泉,9950807,アプトいちしろ,99508,1.995
9950807,アプトいちしろ,9950808,長島ダム,99508,1.127
9950808,長島ダム,9950809,ひらんだ,99508,1.042
9950809,ひらんだ,9950810,奥大井湖上,99508,1.265
9950810,奥大井湖上,9950811,接岨峡温泉,99508,1.246
9950811,接岨峡温泉,9950812,尾盛,99508,1.776
9950812,尾盛,9950813,閑蔵,99508,1.802
9950813,閑蔵,9950814,井川,99508,3.344
9950901,名古屋,9950902,ささしまライブ,99509,0.779
9950902,ささしまライブ,9950903,小本,99509,2.326
9950903,小本,9950904,荒子,99509,1.025
9950904,荒子,9950905,南荒子,99509,0.921
9950905,南荒子,9950906,中島,99509,0.731
9950906,中島,9950907,名古屋競馬場前,99509,1.187
9950907,名古屋競馬場前,9950908,荒子川公園,99509,1.117
9950908,荒子川公園,9950909,稲永,99509,1.474
9950909,稲永,9950910,野跡,99509,1.978
9950910,野跡,9950911,金城ふ頭,99509,2.981
9951001,枇杷島,9951002,尾張星の宮,99510,1.707
9951002,尾張星の宮,9951003,小田井,99510,2.482
9951003,小田井,9951004,比良,99510,2.106
9951004,比良,9951005,味美,99510,2.771
9951005,味美,9951006,勝川,99510,1.869
9951101,岡崎,9951102,六名,99511,1.812
9951102,六名,9951103,中岡崎,99511,1.68
9951103,中岡崎,9951104,北岡崎,99511,1.844
9951104,北岡崎,9951105,大門,99511,1.154
9951105,大門,9951106,北野桝塚,99511,2.087
9951106,北野桝塚,9951107,三河上郷,99511,1.891
9951107,三河上郷,9951108,永覚,99511,1.759
9951108,永覚,9951109,末野原,99511,1.528
9951109,末野原,9951110,三河豊田,99511,1.807
9951110,三河豊田,9951111,新上挙母,99511,1.816
9951111,新上挙母,9951112,新豊田,99511,1.826
9951112,新豊田,9951113,愛環梅坪,99511,2.004
9951113,愛環梅坪,9951114,四郷,99511,1.904
9951114,四郷,9951115,貝津,99511,1.8
9951115,貝津,9951116,保見,99511,1.31
9951116,保見,9951117,篠原,99511,2.409
9951117,篠原,9951118,八草,99511,2.569
9951118,八草,9951119,山口,99511,2.513
9951119,山口,9951120,瀬戸口,99511,2.094
9951120,瀬戸口,9951121,瀬戸市,99511,2.162
9951121,瀬戸市,9951122,中水野,99511,2.785
9951122,中水野,9951123,高蔵寺,99511,2.992
9951201,藤が丘,9951202,はなみずき通,99512,1.336
9951202,はなみずき通,9951203,杁ヶ池公園,99512,0.692
9951203,杁ヶ池公園,9951204,長久手古戦場,99512,1.097
9951204,長久手古戦場,9951205,芸大通,99512,1.015
9951205,芸大通,9951206,公園西,99512,1.448
9951206,公園西,9951207,愛・地球博記念公園,99512,1.094
9951207,愛・地球博記念公園,9951208,陶磁資料館南,99512,0.844
9951208,陶磁資料館南,9951209,八草,99512,0.893
9951301,高畑,9951302,八田,99513,1.093
9951302,八田,9951303,岩塚,99513,1.058
9951303,岩塚,9951304,中村公園,99513,1.044
9951304,中村公園,9951305,中村日赤,99513,0.79
9951305,中村日赤,9951306,本陣,99513,0.7
9951306,本陣,9951307,亀島,99513,0.908
9951307,亀島,9951308,名古屋,99513,0.955
9951308,名古屋,9951309,伏見,99513,1.247
9951309,伏見,9951310,栄,99513,0.967
9951310,栄,9951311,新栄町,99513,1.125
9951311,新栄町,9951312,千種,99513,0.911
9951312,千種,9951313,今池,99513,0.635
9951313,今池,9951314,池下,99513,0.869
9951314,池下,9951315,覚王山,99513,0.668
9951315,覚王山,9951316,本山,99513,0.932
9951316,本山,9951317,東山公園,99513,0.94
9951317,東山公園,9951318,星ヶ丘,99513,1.132
9951318,星ヶ丘,9951319,一社,99513,1.179
9951319,一社,9951320,上社,99513,1.18
9951320,上社,9951321,本郷,99513,0.61
9951321,本郷,9951322,藤が丘,99513,1.058
9951401,ナゴヤドーム前矢田,9951402,大曽根,99514,0.755
